,round_num,tick,side,team,hp,armor,is_alive,x,y,z,inventory,total_utility,equipment_value_freezetime_end,area_name,seconds,clock_time,t_alive,ct_alive,bomb_planted,map_name,utility_used,player
67159,2,27538,CT,Team2,100,100,True,-946,-158,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",1.0,4150,BombsiteB,12,01:43,5,5,False,de_overpass,0.0,Player5
67160,2,27554,CT,Team2,100,100,True,-942,-184,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",1.0,4150,BombsiteB,12,01:43,5,5,False,de_overpass,0.0,Player5
67161,2,27570,CT,Team2,100,100,True,-940,-200,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",1.0,4150,BombsiteB,12,01:43,5,5,False,de_overpass,0.0,Player5
67162,2,27586,CT,Team2,100,100,True,-940,-214,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",1.0,4150,BombsiteB,12,01:43,5,5,False,de_overpass,0.0,Player5
67163,2,27602,CT,Team2,100,100,True,-940,-229,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",1.0,4150,BombsiteB,13,01:43,5,5,False,de_overpass,0.0,Player5
67164,2,27618,CT,Team2,100,100,True,-941,-243,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",1.0,4150,BombsiteB,13,01:43,5,5,False,de_overpass,0.0,Player5
67165,2,27634,CT,Team2,100,100,True,-942,-261,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",1.0,4150,BombsiteB,13,01:43,5,5,False,de_overpass,0.0,Player5
67166,2,27650,CT,Team2,100,100,True,-944,-285,96,"[{'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}
 {'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}]",1.0,4150,BombsiteB,13,01:43,5,5,False,de_overpass,0.0,Player5
67677,3,38383,CT,Team2,97,100,True,-1052,-210,154,"[{'ammo_in_magazine': 1, 'ammo_in_reserve': 1, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}]",1.0,4550,BombsiteB,26,01:30,5,5,False,de_overpass,0.0,Player5
67678,3,38399,CT,Team2,97,100,True,-1079,-194,150,"[{'ammo_in_magazine': 1, 'ammo_in_reserve': 1, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 25, 'ammo_in_reserve': 90, 'weapon_class': 'Rifle', 'weapon_name': 'FAMAS'}]",1.0,4550,BombsiteB,26,01:30,5,5,False,de_overpass,0.0,Player5
68444,4,53233,CT,Team2,100,100,True,-1140,278,46,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,15,01:41,4,5,False,de_overpass,0.0,Player5
68450,4,53329,CT,Team2,100,100,True,-1144,278,44,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,15,01:40,4,5,False,de_overpass,0.0,Player5
68471,4,53665,CT,Team2,100,100,True,-1106,397,63,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,18,01:38,4,5,False,de_overpass,0.0,Player5
68472,4,53681,CT,Team2,100,100,True,-1083,412,83,"[{'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}
 {'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}]",2.0,4250,BombsiteB,18,01:37,4,5,False,de_overpass,0.0,Player5
68473,4,53697,CT,Team2,100,100,True,-1060,427,110,"[{'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}
 {'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}]",2.0,4250,BombsiteB,18,01:37,4,5,False,de_overpass,0.0,Player5
68474,4,53713,CT,Team2,100,100,True,-1037,442,124,"[{'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}
 {'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}]",2.0,4250,BombsiteB,18,01:37,4,5,False,de_overpass,0.0,Player5
68475,4,53729,CT,Team2,100,100,True,-1015,456,126,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,18,01:37,4,5,False,de_overpass,0.0,Player5
68476,4,53745,CT,Team2,100,100,True,-991,472,114,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,19,01:37,4,5,False,de_overpass,0.0,Player5
68477,4,53761,CT,Team2,100,100,True,-968,487,96,"[{'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}
 {'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}]",2.0,4250,BombsiteB,19,01:37,4,5,False,de_overpass,0.0,Player5
68478,4,53777,CT,Team2,100,100,True,-945,496,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,19,01:37,4,5,False,de_overpass,0.0,Player5
68479,4,53793,CT,Team2,100,100,True,-919,496,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,19,01:37,4,5,False,de_overpass,0.0,Player5
68480,4,53809,CT,Team2,100,100,True,-892,496,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,19,01:36,4,5,False,de_overpass,0.0,Player5
68481,4,53825,CT,Team2,100,100,True,-864,496,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,19,01:36,4,5,False,de_overpass,0.0,Player5
68482,4,53841,CT,Team2,100,100,True,-847,496,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,19,01:36,4,5,False,de_overpass,0.0,Player5
68483,4,53857,CT,Team2,100,100,True,-841,495,96,"[{'ammo_in_magazine': 12, 'ammo_in_reserve': 24, 'weapon_class': 'Pistols', 'weapon_name': 'USP-S'}
 {'ammo_in_magazine': 20, 'ammo_in_reserve': 80, 'weapon_class': 'Rifle', 'weapon_name': 'M4A1'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Flashbang'}
 {'ammo_in_magazine': 1, 'ammo_in_reserve': 0, 'weapon_class': 'Grenade', 'weapon_name': 'Smoke Grenade'}]",2.0,4250,BombsiteB,19,01:36,4,5,False,de_overpass,0.0,Player5
