,round_num,tick,side,team,hp,armor,is_alive,x,y,z,inventory,total_utility,equipment_value_freezetime_end,area_name,seconds,clock_time,t_alive,ct_alive,bomb_planted,map_name,utility_used,player
77975,16,293688,T,Team2,100,100,True,-1004,354,96,['Pistols'],0.0,950,BombsiteB,53,01:02,4,3,False,de_overpass,0.0,Player5
77976,16,293704,T,Team2,100,100,True,-1025,375,96,['Pistols'],0.0,950,BombsiteB,53,01:02,4,3,False,de_overpass,0.0,Player5
77977,16,293720,T,Team2,100,100,True,-1046,397,93,['Pistols'],0.0,950,BombsiteB,53,01:02,4,3,False,de_overpass,0.0,Player5
77978,16,293736,T,Team2,100,100,True,-1067,418,83,['Pistols'],0.0,950,BombsiteB,54,01:02,4,3,False,de_overpass,0.0,Player5
77979,16,293752,T,Team2,100,100,True,-1088,439,72,['Pistols'],0.0,950,BombsiteB,54,01:02,4,3,False,de_overpass,0.0,Player5
77992,16,293960,T,Team2,100,100,True,-1137,299,48,['Pistols'],0.0,950,BombsiteB,55,00:60,4,3,False,de_overpass,0.0,Player5
77993,16,293976,T,Team2,100,100,True,-1124,298,54,['Pistols'],0.0,950,BombsiteB,55,00:60,4,3,False,de_overpass,0.0,Player5
77994,16,293992,T,Team2,100,100,True,-1110,298,61,['Pistols'],0.0,950,BombsiteB,56,00:60,4,3,False,de_overpass,0.0,Player5
77995,16,294008,T,Team2,100,100,True,-1099,305,67,['Pistols'],0.0,950,BombsiteB,56,00:60,4,3,False,de_overpass,0.0,Player5
77996,16,294024,T,Team2,100,100,True,-1090,316,71,['Pistols'],0.0,950,BombsiteB,56,00:60,4,3,False,de_overpass,0.0,Player5
77997,16,294040,T,Team2,100,100,True,-1085,336,74,['Pistols'],0.0,950,BombsiteB,56,00:60,4,3,False,de_overpass,0.0,Player5
77998,16,294056,T,Team2,100,100,True,-1085,350,74,['Pistols'],0.0,950,BombsiteB,56,00:59,4,3,False,de_overpass,0.0,Player5
77999,16,294072,T,Team2,100,100,True,-1080,351,76,['Pistols'],0.0,950,BombsiteB,56,00:59,4,3,False,de_overpass,0.0,Player5
78000,16,294088,T,Team2,100,100,True,-1070,351,81,['Pistols'],0.0,950,BombsiteB,56,00:59,4,3,False,de_overpass,0.0,Player5
78001,16,294104,T,Team2,100,100,True,-1064,351,84,['Pistols'],0.0,950,BombsiteB,56,00:59,4,3,False,de_overpass,0.0,Player5
78002,16,294120,T,Team2,100,100,True,-1062,352,85,['Pistols'],0.0,950,BombsiteB,57,00:59,4,3,False,de_overpass,0.0,Player5
78003,16,294136,T,Team2,100,100,True,-1056,363,88,['Pistols'],0.0,950,BombsiteB,57,00:59,4,3,False,de_overpass,0.0,Player5
78004,16,294152,T,Team2,100,100,True,-1059,381,86,['Pistols'],0.0,950,BombsiteB,57,00:59,4,3,False,de_overpass,0.0,Player5
78005,16,294168,T,Team2,100,100,True,-1071,402,80,['Pistols'],0.0,950,BombsiteB,0,00:40,4,3,True,de_overpass,0.0,Player5
78006,16,294184,T,Team2,100,100,True,-1079,415,76,['Pistols'],0.0,950,BombsiteB,0,00:40,4,3,True,de_overpass,0.0,Player5
78007,16,294200,T,Team2,100,100,True,-1080,416,76,['Pistols'],0.0,950,BombsiteB,0,00:40,4,3,True,de_overpass,0.0,Player5
78008,16,294216,T,Team2,100,100,True,-1075,411,79,['Pistols'],0.0,950,BombsiteB,0,00:40,4,3,True,de_overpass,0.0,Player5
78009,16,294232,T,Team2,100,100,True,-1072,408,80,['Pistols'],0.0,950,BombsiteB,1,00:40,4,3,True,de_overpass,0.0,Player5
78010,16,294248,T,Team2,100,100,True,-1064,400,84,['Pistols'],0.0,950,BombsiteB,1,00:40,4,3,True,de_overpass,0.0,Player5
78011,16,294264,T,Team2,100,100,True,-1055,391,88,['Pistols'],0.0,950,BombsiteB,1,00:40,4,3,True,de_overpass,0.0,Player5
78012,16,294280,T,Team2,100,100,True,-1060,396,86,['Pistols'],0.0,950,BombsiteB,1,00:40,4,3,True,de_overpass,0.0,Player5
78013,16,294296,T,Team2,100,100,True,-1059,396,86,['Pistols'],0.0,950,BombsiteB,1,00:39,4,3,True,de_overpass,0.0,Player5
78014,16,294312,T,Team2,100,100,True,-1052,387,90,['Pistols'],0.0,950,BombsiteB,1,00:39,4,3,True,de_overpass,0.0,Player5
78015,16,294328,T,Team2,97,98,True,-1055,390,89,['Pistols'],0.0,950,BombsiteB,1,00:39,4,3,True,de_overpass,0.0,Player5
78016,16,294344,T,Team2,97,98,True,-1061,397,86,['Pistols'],0.0,950,BombsiteB,1,00:39,4,3,True,de_overpass,0.0,Player5
78017,16,294360,T,Team2,97,98,True,-1056,391,88,['Pistols'],0.0,950,BombsiteB,2,00:39,4,3,True,de_overpass,0.0,Player5
78018,16,294376,T,Team2,97,98,True,-1053,376,90,['Pistols'],0.0,950,BombsiteB,2,00:39,4,3,True,de_overpass,0.0,Player5
78019,16,294392,T,Team2,97,98,True,-1055,358,88,['Pistols'],0.0,950,BombsiteB,2,00:39,4,3,True,de_overpass,0.0,Player5
78020,16,294408,T,Team2,97,98,True,-1064,341,84,['Pistols'],0.0,950,BombsiteB,2,00:39,4,3,True,de_overpass,0.0,Player5
78021,16,294424,T,Team2,97,98,True,-1073,321,80,['Pistols'],0.0,950,BombsiteB,2,00:38,4,3,True,de_overpass,0.0,Player5
78022,16,294440,T,Team2,97,98,True,-1085,303,74,['Pistols'],0.0,950,BombsiteB,2,00:38,4,3,True,de_overpass,0.0,Player5
78023,16,294456,T,Team2,97,98,True,-1095,293,68,['Pistols'],0.0,950,BombsiteB,2,00:38,4,3,True,de_overpass,0.0,Player5
78024,16,294472,T,Team2,97,98,True,-1102,287,65,['Pistols'],0.0,950,BombsiteB,2,00:38,4,3,True,de_overpass,0.0,Player5
78025,16,294488,T,Team2,97,98,True,-1110,283,61,['Pistols'],0.0,950,BombsiteB,3,00:38,4,3,True,de_overpass,0.0,Player5
78026,16,294504,T,Team2,97,98,True,-1119,278,57,['Pistols'],0.0,950,BombsiteB,3,00:38,4,3,True,de_overpass,0.0,Player5
78027,16,294520,T,Team2,97,98,True,-1133,273,50,['Pistols'],0.0,950,BombsiteB,3,00:38,4,3,True,de_overpass,0.0,Player5
81014,21,359112,T,Team2,74,94,True,-902,-296,96,"['Pistols', 'Rifle']",0.0,4600,BombsiteB,21,01:35,3,5,False,de_overpass,0.0,Player5
81015,21,359128,T,Team2,48,88,True,-903,-289,96,"['Pistols', 'Rifle']",0.0,4600,BombsiteB,21,01:34,3,5,False,de_overpass,0.0,Player5
85027,25,441436,T,Team2,95,98,True,-874,-304,96,"['Rifle', 'Pistols']",0.0,3900,BombsiteB,30,01:25,4,5,False,de_overpass,0.0,Player5
85028,25,441452,T,Team2,95,98,True,-869,-276,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,31,01:25,4,5,False,de_overpass,0.0,Player5
85029,25,441468,T,Team2,95,98,True,-869,-249,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,31,01:25,4,5,False,de_overpass,0.0,Player5
85030,25,441484,T,Team2,95,98,True,-872,-223,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,31,01:25,4,5,False,de_overpass,0.0,Player5
85031,25,441500,T,Team2,95,98,True,-875,-198,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,31,01:25,3,5,False,de_overpass,0.0,Player5
85032,25,441516,T,Team2,95,98,True,-876,-170,96,"['Rifle', 'Pistols']",0.0,3900,BombsiteB,31,01:24,3,5,False,de_overpass,0.0,Player5
85033,25,441532,T,Team2,95,98,True,-879,-145,96,"['Rifle', 'Pistols']",0.0,3900,BombsiteB,31,01:24,3,5,False,de_overpass,0.0,Player5
85034,25,441548,T,Team2,95,98,True,-882,-117,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,31,01:24,3,5,False,de_overpass,0.0,Player5
85035,25,441564,T,Team2,69,92,True,-880,-94,96,"['Rifle', 'Pistols']",0.0,3900,BombsiteB,31,01:24,3,5,False,de_overpass,0.0,Player5
85036,25,441580,T,Team2,69,92,True,-880,-86,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:24,3,5,False,de_overpass,0.0,Player5
85037,25,441596,T,Team2,69,92,True,-874,-79,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:24,3,5,False,de_overpass,0.0,Player5
85038,25,441612,T,Team2,69,92,True,-866,-73,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:24,3,5,False,de_overpass,0.0,Player5
85039,25,441628,T,Team2,69,92,True,-854,-70,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:24,3,5,False,de_overpass,0.0,Player5
85040,25,441644,T,Team2,69,92,True,-843,-62,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:23,3,5,False,de_overpass,0.0,Player5
85041,25,441660,T,Team2,69,92,True,-837,-50,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:23,3,5,False,de_overpass,0.0,Player5
85042,25,441676,T,Team2,69,92,True,-828,-36,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:23,3,5,False,de_overpass,0.0,Player5
85043,25,441692,T,Team2,69,92,True,-819,-22,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,32,01:23,3,5,False,de_overpass,0.0,Player5
85044,25,441708,T,Team2,69,92,True,-809,-6,93,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,33,01:23,3,5,False,de_overpass,0.0,Player5
85045,25,441724,T,Team2,69,92,True,-800,13,88,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,33,01:23,3,5,False,de_overpass,0.0,Player5
85046,25,441740,T,Team2,69,92,True,-787,31,82,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,33,01:23,3,5,False,de_overpass,0.0,Player5
85047,25,441756,T,Team2,69,92,True,-779,50,77,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,33,01:23,3,5,False,de_overpass,0.0,Player5
85048,25,441772,T,Team2,17,80,True,-775,58,75,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,33,01:22,3,5,False,de_overpass,0.0,Player5
85049,25,441788,T,Team2,17,80,True,-772,63,74,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,33,01:22,3,5,False,de_overpass,0.0,Player5
86015,26,459804,T,Team2,100,100,True,-740,-122,58,"['Pistols', 'Rifle']",0.0,4200,BombsiteB,103,00:13,3,5,False,de_overpass,0.0,Player5
86016,26,459820,T,Team2,100,100,True,-740,-122,58,"['Pistols', 'Rifle']",0.0,4200,BombsiteB,103,00:13,3,5,False,de_overpass,0.0,Player5
87154,28,483148,T,Team2,100,100,True,-671,76,23,"['Pistols', 'Rifle']",0.0,5000,BombsiteB,32,01:23,4,3,False,de_overpass,0.0,Player5
87161,28,483260,T,Team2,100,100,True,-736,248,56,"['Pistols', 'Rifle']",0.0,5000,BombsiteB,33,01:22,4,3,False,de_overpass,0.0,Player5
87162,28,483276,T,Team2,100,100,True,-756,263,66,"['Pistols', 'Rifle']",1.0,5000,BombsiteB,33,01:22,4,3,False,de_overpass,-1.0,Player5
87163,28,483292,T,Team2,100,100,True,-778,275,77,"['Pistols', 'Rifle', 'Grenade']",1.0,5000,BombsiteB,33,01:22,4,3,False,de_overpass,0.0,Player5
87164,28,483308,T,Team2,100,100,True,-803,281,89,"['Pistols', 'Rifle', 'Grenade']",1.0,5000,BombsiteB,33,01:22,4,3,False,de_overpass,0.0,Player5
87165,28,483324,T,Team2,100,100,True,-828,286,96,"['Pistols', 'Rifle', 'Grenade']",1.0,5000,BombsiteB,34,01:22,4,3,False,de_overpass,0.0,Player5
87166,28,483340,T,Team2,100,100,True,-849,298,96,"['Pistols', 'Rifle', 'Grenade']",1.0,5000,BombsiteB,34,01:22,4,3,False,de_overpass,0.0,Player5
88508,30,513852,T,Team2,100,100,True,-723,-14,49,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,39,01:17,2,4,False,de_overpass,0.0,Player5
88509,30,513868,T,Team2,100,100,True,-750,-5,63,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,39,01:16,2,4,False,de_overpass,0.0,Player5
88510,30,513884,T,Team2,100,100,True,-776,2,76,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,39,01:16,2,4,False,de_overpass,0.0,Player5
88511,30,513900,T,Team2,100,100,True,-800,9,88,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,39,01:16,2,4,False,de_overpass,0.0,Player5
88512,30,513916,T,Team2,100,100,True,-819,17,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,39,01:16,2,4,False,de_overpass,0.0,Player5
88513,30,513932,T,Team2,100,100,True,-821,19,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,40,01:16,2,4,False,de_overpass,0.0,Player5
88514,30,513948,T,Team2,100,100,True,-817,31,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,40,01:16,2,4,False,de_overpass,0.0,Player5
88515,30,513964,T,Team2,100,100,True,-816,48,96,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,40,01:16,2,4,False,de_overpass,0.0,Player5
88516,30,513980,T,Team2,100,100,True,-812,70,94,"['Rifle', 'Pistols']",0.0,3900,BombsiteB,40,01:16,2,4,False,de_overpass,0.0,Player5
88517,30,513996,T,Team2,100,100,True,-803,94,90,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,40,01:15,2,4,False,de_overpass,0.0,Player5
88518,30,514012,T,Team2,100,100,True,-802,99,89,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,40,01:15,2,4,False,de_overpass,0.0,Player5
88519,30,514028,T,Team2,100,100,True,-805,93,90,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,40,01:15,2,4,False,de_overpass,0.0,Player5
88520,30,514044,T,Team2,100,100,True,-807,89,91,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,40,01:15,2,4,False,de_overpass,0.0,Player5
88521,30,514060,T,Team2,100,100,True,-807,89,92,"['Pistols', 'Rifle']",0.0,3900,BombsiteB,41,01:15,2,4,False,de_overpass,0.0,Player5
88522,30,514076,T,Team2,9,80,True,-808,88,92,"['Rifle', 'Pistols']",0.0,3900,BombsiteB,41,01:15,2,4,False,de_overpass,0.0,Player5
100306,16,296856,T,Team2,100,100,True,-928,-295,96,['Pistols'],0.0,850,BombsiteB,21,00:19,4,2,True,de_overpass,0.0,Player7
100307,16,296872,T,Team2,100,100,True,-919,-269,96,['Pistols'],0.0,850,BombsiteB,21,00:19,4,2,True,de_overpass,0.0,Player7
100308,16,296888,T,Team2,100,100,True,-911,-241,96,['Pistols'],0.0,850,BombsiteB,21,00:19,4,1,True,de_overpass,0.0,Player7
100309,16,296904,T,Team2,100,100,True,-903,-212,96,['Pistols'],0.0,850,BombsiteB,21,00:19,4,1,True,de_overpass,0.0,Player7
100310,16,296920,T,Team2,100,100,True,-890,-185,96,['Pistols'],0.0,850,BombsiteB,22,00:19,4,1,True,de_overpass,0.0,Player7
100311,16,296936,T,Team2,100,100,True,-875,-159,96,['Pistols'],0.0,850,BombsiteB,22,00:19,4,1,True,de_overpass,0.0,Player7
100312,16,296952,T,Team2,100,100,True,-871,-146,96,['Pistols'],0.0,850,BombsiteB,22,00:19,4,1,True,de_overpass,0.0,Player7
100313,16,296968,T,Team2,100,100,True,-871,-143,96,['Pistols'],0.0,850,BombsiteB,22,00:19,4,1,True,de_overpass,0.0,Player7
100314,16,296984,T,Team2,100,100,True,-869,-132,96,['Pistols'],0.0,850,BombsiteB,22,00:18,4,1,True,de_overpass,0.0,Player7
100315,16,297000,T,Team2,100,100,True,-873,-132,96,['Pistols'],0.0,850,BombsiteB,22,00:18,4,1,True,de_overpass,0.0,Player7
100316,16,297016,T,Team2,100,100,True,-868,-122,96,['Pistols'],0.0,850,BombsiteB,22,00:18,4,1,True,de_overpass,0.0,Player7
100317,16,297032,T,Team2,100,100,True,-861,-111,96,['Pistols'],0.0,850,BombsiteB,22,00:18,4,1,True,de_overpass,0.0,Player7
100318,16,297048,T,Team2,100,100,True,-858,-106,96,['Pistols'],0.0,850,BombsiteB,23,00:18,4,1,True,de_overpass,0.0,Player7
100319,16,297064,T,Team2,100,100,True,-857,-105,96,['Pistols'],0.0,850,BombsiteB,23,00:18,4,1,True,de_overpass,0.0,Player7
100320,16,297080,T,Team2,100,100,True,-851,-95,96,['Pistols'],0.0,850,BombsiteB,23,00:18,4,1,True,de_overpass,0.0,Player7
100321,16,297096,T,Team2,100,100,True,-849,-92,96,['Pistols'],0.0,850,BombsiteB,23,00:18,4,1,True,de_overpass,0.0,Player7
100322,16,297112,T,Team2,100,100,True,-847,-89,96,['Pistols'],0.0,850,BombsiteB,23,00:17,4,1,True,de_overpass,0.0,Player7
100323,16,297128,T,Team2,100,100,True,-849,-92,96,['Pistols'],0.0,850,BombsiteB,23,00:17,4,1,True,de_overpass,0.0,Player7
100324,16,297144,T,Team2,100,100,True,-844,-84,96,['Pistols'],0.0,850,BombsiteB,23,00:17,4,1,True,de_overpass,0.0,Player7
100325,16,297160,T,Team2,100,100,True,-834,-67,96,['Pistols'],0.0,850,BombsiteB,23,00:17,4,1,True,de_overpass,0.0,Player7
100326,16,297176,T,Team2,100,100,True,-820,-45,96,['Pistols'],0.0,850,BombsiteB,24,00:17,4,1,True,de_overpass,0.0,Player7
100327,16,297192,T,Team2,100,100,True,-805,-19,90,['Pistols'],0.0,850,BombsiteB,24,00:17,4,1,True,de_overpass,0.0,Player7
100328,16,297208,T,Team2,100,100,True,-792,7,84,['Pistols'],0.0,850,BombsiteB,24,00:17,4,1,True,de_overpass,0.0,Player7
100329,16,297224,T,Team2,100,100,True,-789,34,83,['Pistols'],0.0,850,BombsiteB,24,00:17,4,1,True,de_overpass,0.0,Player7
100330,16,297240,T,Team2,100,100,True,-787,62,81,['Pistols'],0.0,850,BombsiteB,24,00:16,4,1,True,de_overpass,0.0,Player7
100331,16,297256,T,Team2,100,100,True,-788,92,82,['Pistols'],0.0,850,BombsiteB,24,00:16,4,1,True,de_overpass,0.0,Player7
100332,16,297272,T,Team2,100,100,True,-793,121,85,['Pistols'],0.0,850,BombsiteB,24,00:16,4,1,True,de_overpass,0.0,Player7
100333,16,297288,T,Team2,100,100,True,-793,150,84,['Pistols'],0.0,850,BombsiteB,24,00:16,4,1,True,de_overpass,0.0,Player7
100334,16,297304,T,Team2,100,100,True,-788,179,82,['Pistols'],0.0,850,BombsiteB,25,00:16,4,1,True,de_overpass,0.0,Player7
100335,16,297320,T,Team2,100,100,True,-790,185,83,['Pistols'],0.0,850,BombsiteB,25,00:16,4,1,True,de_overpass,0.0,Player7
100336,16,297336,T,Team2,100,100,True,-805,190,90,['Pistols'],0.0,850,BombsiteB,25,00:16,4,1,True,de_overpass,0.0,Player7
100337,16,297352,T,Team2,100,100,True,-822,199,96,['Pistols'],0.0,850,BombsiteB,25,00:16,4,1,True,de_overpass,0.0,Player7
100338,16,297368,T,Team2,87,93,True,-834,197,96,['Pistols'],0.0,850,BombsiteB,25,00:15,4,1,True,de_overpass,0.0,Player7
100339,16,297384,T,Team2,87,93,True,-839,190,96,['Pistols'],0.0,850,BombsiteB,25,00:15,4,1,True,de_overpass,0.0,Player7
100340,16,297400,T,Team2,87,93,True,-838,197,96,['Pistols'],0.0,850,BombsiteB,25,00:15,4,1,True,de_overpass,0.0,Player7
100341,16,297416,T,Team2,87,93,True,-840,191,96,['Pistols'],0.0,850,BombsiteB,25,00:15,4,1,True,de_overpass,0.0,Player7
100342,16,297432,T,Team2,87,93,True,-842,184,96,['Pistols'],0.0,850,BombsiteB,26,00:15,4,1,True,de_overpass,0.0,Player7
100343,16,297448,T,Team2,87,93,True,-839,194,96,['Pistols'],0.0,850,BombsiteB,26,00:15,4,1,True,de_overpass,0.0,Player7
100344,16,297464,T,Team2,87,93,True,-835,201,96,['Pistols'],0.0,850,BombsiteB,26,00:15,4,1,True,de_overpass,0.0,Player7
100345,16,297480,T,Team2,87,93,True,-834,202,96,['Pistols'],0.0,850,BombsiteB,26,00:15,4,1,True,de_overpass,0.0,Player7
100346,16,297496,T,Team2,87,93,True,-834,202,96,['Pistols'],0.0,850,BombsiteB,26,00:14,4,1,True,de_overpass,0.0,Player7
100347,16,297512,T,Team2,87,93,True,-835,197,96,['Pistols'],0.0,850,BombsiteB,26,00:14,4,1,True,de_overpass,0.0,Player7
100348,16,297528,T,Team2,87,93,True,-840,184,96,['Pistols'],0.0,850,BombsiteB,26,00:14,4,1,True,de_overpass,0.0,Player7
100349,16,297544,T,Team2,87,93,True,-841,182,96,['Pistols'],0.0,850,BombsiteB,26,00:14,4,1,True,de_overpass,0.0,Player7
100350,16,297560,T,Team2,87,93,True,-842,179,96,['Pistols'],0.0,850,BombsiteB,27,00:14,4,1,True,de_overpass,0.0,Player7
100351,16,297576,T,Team2,87,93,True,-841,175,96,['Pistols'],0.0,850,BombsiteB,27,00:14,4,1,True,de_overpass,0.0,Player7
100352,16,297592,T,Team2,87,93,True,-834,160,96,['Pistols'],0.0,850,BombsiteB,27,00:14,4,1,True,de_overpass,0.0,Player7
100353,16,297608,T,Team2,87,93,True,-825,140,96,['Pistols'],0.0,850,BombsiteB,27,00:14,4,1,True,de_overpass,0.0,Player7
100354,16,297624,T,Team2,87,93,True,-816,131,96,['Pistols'],0.0,850,BombsiteB,27,00:13,4,1,True,de_overpass,0.0,Player7
100355,16,297640,T,Team2,87,93,True,-815,118,96,['Pistols'],0.0,850,BombsiteB,27,00:13,4,1,True,de_overpass,0.0,Player7
100356,16,297656,T,Team2,87,93,True,-820,96,96,['Pistols'],0.0,850,BombsiteB,27,00:13,4,1,True,de_overpass,0.0,Player7
100357,16,297672,T,Team2,87,93,True,-825,69,96,['Pistols'],0.0,850,BombsiteB,27,00:13,4,1,True,de_overpass,0.0,Player7
100358,16,297688,T,Team2,87,93,True,-822,41,96,['Pistols'],0.0,850,BombsiteB,28,00:13,4,1,True,de_overpass,0.0,Player7
100359,16,297704,T,Team2,87,93,True,-820,14,96,['Pistols'],0.0,850,BombsiteB,28,00:13,4,1,True,de_overpass,0.0,Player7
100360,16,297720,T,Team2,87,93,True,-826,-16,96,['Pistols'],0.0,850,BombsiteB,28,00:13,4,1,True,de_overpass,0.0,Player7
100361,16,297736,T,Team2,87,93,True,-832,-37,96,['Pistols'],0.0,850,BombsiteB,28,00:13,4,1,True,de_overpass,0.0,Player7
100362,16,297752,T,Team2,87,93,True,-832,-40,96,['Pistols'],0.0,850,BombsiteB,28,00:12,4,1,True,de_overpass,0.0,Player7
100363,16,297768,T,Team2,87,93,True,-840,-53,96,['Pistols'],0.0,850,BombsiteB,28,00:12,4,1,True,de_overpass,0.0,Player7
100364,16,297785,T,Team2,87,93,True,-853,-72,96,['Pistols'],0.0,850,BombsiteB,28,00:12,4,0,True,de_overpass,0.0,Player7
100365,16,297801,T,Team2,87,93,True,-869,-94,96,['Pistols'],0.0,850,BombsiteB,28,00:12,4,0,True,de_overpass,0.0,Player7
100366,16,297817,T,Team2,87,93,True,-882,-119,96,['Pistols'],0.0,850,BombsiteB,29,00:12,4,0,True,de_overpass,0.0,Player7
100367,16,297833,T,Team2,87,93,True,-887,-147,96,['Pistols'],0.0,850,BombsiteB,29,00:12,4,0,True,de_overpass,0.0,Player7
100368,16,297849,T,Team2,87,93,True,-890,-177,96,['Pistols'],0.0,850,BombsiteB,29,00:12,4,0,True,de_overpass,0.0,Player7
100369,16,297865,T,Team2,87,93,True,-893,-209,96,['Pistols'],0.0,850,BombsiteB,29,00:12,4,0,True,de_overpass,0.0,Player7
100370,16,297881,T,Team2,87,93,True,-901,-237,96,['Pistols'],0.0,850,BombsiteB,29,00:11,4,0,True,de_overpass,0.0,Player7
100371,16,297897,T,Team2,87,93,True,-909,-267,96,['Pistols'],0.0,850,BombsiteB,29,00:11,4,0,True,de_overpass,0.0,Player7
100372,16,297913,T,Team2,87,93,True,-923,-296,96,['Pistols'],0.0,850,BombsiteB,29,00:11,4,0,True,de_overpass,0.0,Player7
109298,28,483324,T,Team2,100,100,True,-714,-16,45,"['Pistols', 'Rifle', 'Grenade']",1.0,4100,BombsiteB,34,01:22,4,3,False,de_overpass,0.0,Player7
109299,28,483340,T,Team2,100,100,True,-737,-7,57,"['Pistols', 'Rifle', 'Grenade']",1.0,4100,BombsiteB,34,01:22,4,3,False,de_overpass,0.0,Player7
109300,28,483356,T,Team2,100,100,True,-765,-2,71,"['Pistols', 'Rifle', 'Grenade']",1.0,4100,BombsiteB,34,01:22,3,3,False,de_overpass,0.0,Player7
109301,28,483372,T,Team2,100,100,True,-788,-7,82,"['Pistols', 'Rifle', 'Grenade']",1.0,4100,BombsiteB,34,01:22,3,3,False,de_overpass,0.0,Player7
